Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
56,Dominican Republic,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2010,2010,millions,7441.925786,XAM
56,Dominican Republic,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2011,2011,millions,7561.445099,XAM
56,Dominican Republic,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2012,2012,millions,7623.985174,XAM
56,Dominican Republic,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2013,2013,millions,8004.548415,XAM
56,Dominican Republic,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2014,2014,millions,8424.321585,XAM
56,Dominican Republic,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2015,2015,millions,8930.063467,XAM
58,Ecuador,22008,Gross Domestic Product,6109,Value Local Currency,2010,2010,millions,69555.367,XAM
58,Ecuador,22008,Gross Domestic Product,6109,Value Local Currency,2011,2011,millions,79276.664,XAM
58,Ecuador,22008,Gross Domestic Product,6109,Value Local Currency,2012,2012,millions,87924.544,XAM
58,Ecuador,22008,Gross Domestic Product,6109,Value Local Currency,2013,2013,millions,95129.659,XAM
58,Ecuador,22008,Gross Domestic Product,6109,Value Local Currency,2014,2014,millions,102292.26,XAM
58,Ecuador,22008,Gross Domestic Product,6109,Value Local Currency,2015,2015,millions,100176.808,XAM
58,Ecuador,22008,Gross Domestic Product,6110,Value US$,2010,2010,millions,69555.367,XAM
58,Ecuador,22008,Gross Domestic Product,6110,Value US$,2011,2011,millions,79276.664,XAM
58,Ecuador,22008,Gross Domestic Product,6110,Value US$,2012,2012,millions,87924.544,XAM
58,Ecuador,22008,Gross Domestic Product,6110,Value US$,2013,2013,millions,95129.659,XAM
58,Ecuador,22008,Gross Domestic Product,6110,Value US$,2014,2014,millions,102292.26,XAM
58,Ecuador,22008,Gross Domestic Product,6110,Value US$,2015,2015,millions,100176.808,XAM
58,Ecuador,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2010,2010,millions,49035.71102,XAM
58,Ecuador,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2011,2011,millions,52893.90987,XAM
58,Ecuador,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2012,2012,millions,55878.1642,XAM
58,Ecuador,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2013,2013,millions,58642.18389,XAM
58,Ecuador,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2014,2014,millions,60983.59535,XAM
58,Ecuador,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2015,2015,millions,61079.79315,XAM
58,Ecuador,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2010,2010,millions,49035.71102,XAM
58,Ecuador,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2011,2011,millions,52893.90987,XAM
58,Ecuador,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2012,2012,millions,55878.1642,XAM
58,Ecuador,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2013,2013,millions,58642.18389,XAM
58,Ecuador,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2014,2014,millions,60983.59535,XAM
58,Ecuador,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2015,2015,millions,61079.79315,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2010,2010,millions,6769.906,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2011,2011,millions,7611.445,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2012,2012,millions,7598.802,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2013,2013,millions,8342.246,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2014,2014,millions,9229.318,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2015,2015,millions,9379.847,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2010,2010,millions,6769.906,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2011,2011,millions,7611.445,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2012,2012,millions,7598.802,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2013,2013,millions,8342.246,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2014,2014,millions,9229.318,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2015,2015,millions,9379.847,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2010,2010,millions,4422.547823,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2011,2011,millions,4773.753756,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2012,2012,millions,4810.769295,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2013,2013,millions,5132.784646,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2014,2014,millions,5360.624723,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2015,2015,millions,5565.784343,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2010,2010,millions,4422.547823,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2011,2011,millions,4773.753756,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2012,2012,millions,4810.769295,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2013,2013,millions,5132.784646,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2014,2014,millions,5360.624723,XAM
58,Ecuador,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2015,2015,millions,5565.784343,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2010,2010,millions,9321.734,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2011,2011,millions,10338.482,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2012,2012,millions,11390.409,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2013,2013,millions,12407.628,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2014,2014,millions,14140.76,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2015,2015,millions,14564.848,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6110,Value US$,2010,2010,millions,9321.734,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6110,Value US$,2011,2011,millions,10338.482,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6110,Value US$,2012,2012,millions,11390.409,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6110,Value US$,2013,2013,millions,12407.628,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6110,Value US$,2014,2014,millions,14140.76,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6110,Value US$,2015,2015,millions,14564.848,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2010,2010,millions,6982.841865,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2011,2011,millions,7428.801961,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2012,2012,millions,7732.52756,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2013,2013,millions,7899.481368,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2014,2014,millions,7873.663222,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2015,2015,millions,7803.2559,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2010,2010,millions,6982.841865,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2011,2011,millions,7428.801961,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2012,2012,millions,7732.52756,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2013,2013,millions,7899.481368,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2014,2014,millions,7873.663222,XAM
58,Ecuador,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2015,2015,millions,7803.2559,XAM
59,Egypt,22008,Gross Domestic Product,6109,Value Local Currency,2010,2010,millions,1206639.7,XAM
59,Egypt,22008,Gross Domestic Product,6109,Value Local Currency,2011,2011,millions,1371078.3,XAM
59,Egypt,22008,Gross Domestic Product,6109,Value Local Currency,2012,2012,millions,1656569.5,XAM
59,Egypt,22008,Gross Domestic Product,6109,Value Local Currency,2013,2013,millions,1843770,XAM
59,Egypt,22008,Gross Domestic Product,6109,Value Local Currency,2014,2014,millions,2101900,XAM
59,Egypt,22008,Gross Domestic Product,6109,Value Local Currency,2015,2015,millions,2429800,XAM
59,Egypt,22008,Gross Domestic Product,6110,Value US$,2010,2010,millions,214630.372,XAM
59,Egypt,22008,Gross Domestic Product,6110,Value US$,2011,2011,millions,231100.3084,XAM
59,Egypt,22008,Gross Domestic Product,6110,Value US$,2012,2012,millions,273539.2245,XAM
59,Egypt,22008,Gross Domestic Product,6110,Value US$,2013,2013,millions,268367.217,XAM
59,Egypt,22008,Gross Domestic Product,6110,Value US$,2014,2014,millions,296978.8428,XAM
59,Egypt,22008,Gross Domestic Product,6110,Value US$,2015,2015,millions,315917.0964,XAM
59,Egypt,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2010,2010,millions,736569.0173,XAM
59,Egypt,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2011,2011,millions,749566.3076,XAM
59,Egypt,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2012,2012,millions,766253.1512,XAM
59,Egypt,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2013,2013,millions,782410.4001,XAM
59,Egypt,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2014,2014,millions,799848.6928,XAM
59,Egypt,22008,Gross Domestic Product,6114,"Value Local Currency, 2005 prices",2015,2015,millions,833476.3819,XAM
59,Egypt,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2010,2010,millions,127459.8132,XAM
59,Egypt,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2011,2011,millions,129708.9333,XAM
59,Egypt,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2012,2012,millions,132596.5133,XAM
59,Egypt,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2013,2013,millions,135392.4495,XAM
59,Egypt,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2014,2014,millions,138410.0642,XAM
59,Egypt,22008,Gross Domestic Product,6108,"Value US$, 2005 prices",2015,2015,millions,144229.1781,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2010,2010,millions,160969.6,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2011,2011,millions,184012.3,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2012,2012,millions,188785,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2013,2013,millions,209748,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2014,2014,millions,241493.2,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6109,Value Local Currency,2015,2015,millions,274959.5,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2010,2010,millions,28632.37894,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2011,2011,millions,31015.95239,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2012,2012,millions,31172.91638,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2013,2013,millions,30529.5601,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2014,2014,millions,34120.73413,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6110,Value US$,2015,2015,millions,35749.61184,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2010,2010,millions,87974.68777,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2011,2011,millions,90369.32474,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2012,2012,millions,93007.51791,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2013,2013,millions,95799.9358,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2014,2014,millions,98680.0971,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6114,"Value Local Currency, 2005 prices",2015,2015,millions,101643.0752,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2010,2010,millions,15223.60703,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2011,2011,millions,15637.98773,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2012,2012,millions,16094.51468,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2013,2013,millions,16577.7295,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2014,2014,millions,17076.1279,XAM
59,Egypt,22016,"Value Added (Agriculture, Forestry and Fishing)",6108,"Value US$, 2005 prices",2015,2015,millions,17588.85735,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2010,2010,millions,194290,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2011,2011,millions,198956.9,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2012,2012,millions,270723.1,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2013,2013,millions,308982.3,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2014,2014,millions,357295.7,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6109,Value Local Currency,2015,2015,millions,407868.9,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6110,Value US$,2010,2010,millions,34559.22674,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6110,Value US$,2011,2011,millions,33534.91989,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6110,Value US$,2012,2012,millions,44702.85541,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6110,Value US$,2013,2013,millions,44973.46195,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6110,Value US$,2014,2014,millions,50482.54604,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6110,Value US$,2015,2015,millions,53030.1912,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2010,2010,millions,119977.534,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2011,2011,millions,118837.9772,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2012,2012,millions,119713.1212,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2013,2013,millions,122427.3305,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2014,2014,millions,128271.2378,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6114,"Value Local Currency, 2005 prices",2015,2015,millions,131990.297,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2010,2010,millions,20761.54945,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2011,2011,millions,20564.35448,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2012,2012,millions,20715.79406,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2013,2013,millions,21185.47523,XAM
59,Egypt,22075,Value Added (Total Manufacturing),6108,"Value US$, 2005 prices",2014,2014,millions,22196.73599,XAM
